P1,0.5,0.75,-0.125,0.4375,-0.28125,-0.640625,0.1796875,0.58984375,-0.205078125,0.3974609375,-0.30126953125,0.349365234375,0.6746826171875,0.83734130859375,-0.081329345703125,-0.5406646728515625,-0.7703323364257812,-0.8851661682128906,0.05741691589355469,-0.47129154205322266,0.26435422897338867,-0.36782288551330566,-0.6839114427566528,-0.8419557213783264,0.07902213931083679,0.5395110696554184,0.7697555348277092,0.8848777674138546,-0.0575611162930727,-0.5287805581465364,0.23560972092673182,-0.5,-0.75,0.125,-0.4375,-0.71875,0.140625,0.5703125,0.78515625,-0.107421875,0.4462890625,0.72314453125,-0.138427734375,-0.5692138671875,-0.78460693359375,0.107696533203125,0.5538482666015625,-0.22307586669921875,0.3884620666503906,0.6942310333251953,-0.15288448333740234,0.42355775833129883,-0.2882211208343506,-0.6441105604171753,-0.8220552802085876,-0.9110276401042938,0.04448617994785309,-0.47775691002607346,-0.7388784550130367,-0.8694392275065184,0.06528038624674082,0.5326401931233704,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P2,-0.5,0.25,0.625,0.8125,0.90625,-0.046875,-0.5234375,0.23828125,-0.380859375,-0.6904296875,-0.84521484375,-0.922607421875,-0.9613037109375,0.01934814453125,-0.490325927734375,-0.7451629638671875,-0.8725814819335938,-0.9362907409667969,-0.9681453704833984,0.01592731475830078,0.5079636573791504,0.7539818286895752,0.8769909143447876,-0.0615045428276062,0.4692477285861969,0.7346238642930984,-0.13268806785345078,0.4336559660732746,-0.2831720169633627,0.35841399151831865,-0.3207930042408407,-0.5,-0.75,0.125,-0.4375,-0.71875,-0.859375,0.0703125,0.53515625,0.767578125,0.8837890625,0.94189453125,-0.029052734375,0.4854736328125,-0.25726318359375,0.371368408203125,0.6856842041015625,0.8428421020507812,0.9214210510253906,-0.03928947448730469,-0.5196447372436523,0.24017763137817383,0.6200888156890869,0.8100444078445435,-0.09497779607772827,0.45251110196113586,-0.27374444901943207,-0.636872224509716,-0.818436112254858,-0.909218056127429,-0.9546090280637145,0.022695485968142748,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P3,0.5,0.75,0.875,-0.0625,-0.53125,0.234375,0.6171875,-0.19140625,0.404296875,0.7021484375,0.85107421875,0.925537109375,-0.0372314453125,-0.51861572265625,0.240692138671875,-0.3796539306640625,0.31017303466796875,0.6550865173339844,-0.1724567413330078,0.4137716293334961,-0.29311418533325195,-0.646557092666626,-0.823278546333313,0.0883607268333435,0.5441803634166718,0.7720901817083359,0.8860450908541679,-0.05697745457291603,-0.528488727286458,0.235755636356771,-0.3821221818216145,-0.5,-0.75,-0.875,-0.9375,0.03125,0.515625,-0.2421875,0.37890625,0.689453125,0.8447265625,0.92236328125,0.961181640625,0.9805908203125,0.99029541015625,-0.004852294921875,0.4975738525390625,0.7487869262695312,-0.12560653686523438,0.4371967315673828,-0.2814016342163086,0.3592991828918457,-0.32035040855407715,0.3398247957229614,-0.3300876021385193,0.33495619893074036,0.6674780994653702,0.8337390497326851,0.9168695248663425,0.9584347624331713,-0.020782618783414364,-0.5103913093917072,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P4,-0.5,-0.75,0.125,-0.4375,-0.71875,-0.859375,-0.9296875,-0.96484375,-0.982421875,-0.9912109375,0.00439453125,0.502197265625,-0.2489013671875,-0.62445068359375,-0.812225341796875,-0.9061126708984375,-0.9530563354492188,-0.9765281677246094,-0.9882640838623047,-0.9941320419311523,0.002933979034423828,0.5014669895172119,0.750733494758606,0.875366747379303,-0.06231662631034851,0.46884168684482574,-0.2655791565775871,-0.6327895782887936,0.18360521085560322,-0.4081973945721984,-0.7040986972860992,0.5,-0.25,-0.625,0.1875,-0.40625,0.296875,-0.3515625,0.32421875,0.662109375,0.8310546875,-0.08447265625,0.457763671875,0.7288818359375,0.86444091796875,0.932220458984375,0.9661102294921875,-0.01694488525390625,0.4915275573730469,0.7457637786865234,0.8728818893432617,0.9364409446716309,0.9682204723358154,-0.015889763832092285,-0.5079448819160461,-0.7539724409580231,-0.8769862204790115,-0.9384931102395058,0.030753444880247116,0.5153767224401236,0.7576883612200618,0.8788441806100309,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P5,0.5,0.75,-0.125,0.4375,-0.28125,-0.640625,0.1796875,-0.41015625,0.294921875,0.6474609375,0.82373046875,0.911865234375,0.9559326171875,-0.02203369140625,-0.511016845703125,-0.7555084228515625,-0.8777542114257812,0.061122894287109375,0.5305614471435547,0.7652807235717773,-0.11735963821411133,-0.5586798191070557,-0.7793399095535278,-0.8896699547767639,-0.944834977388382,0.02758251130580902,0.5137912556529045,0.7568956278264523,-0.12155218608677387,-0.5607760930433869,-0.7803880465216935,-0.5,-0.75,-0.875,-0.9375,0.03125,0.515625,-0.2421875,0.37890625,-0.310546875,-0.6552734375,0.17236328125,0.586181640625,-0.2069091796875,0.39654541015625,0.698272705078125,0.8491363525390625,-0.07543182373046875,0.4622840881347656,-0.2688579559326172,-0.6344289779663086,-0.8172144889831543,-0.9086072444915771,0.045696377754211426,0.5228481888771057,-0.23857590556144714,-0.6192879527807236,0.19035602360963821,0.5951780118048191,-0.20241099409759045,0.3987945029512048,0.6993972514756024,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P6,0.5,0.75,0.875,0.9375,0.96875,-0.015625,0.4921875,-0.25390625,-0.626953125,0.1865234375,0.59326171875,-0.203369140625,-0.6016845703125,-0.80084228515625,0.099578857421875,-0.4502105712890625,0.27489471435546875,0.6374473571777344,-0.1812763214111328,0.4093618392944336,0.7046809196472168,-0.1476595401763916,-0.5738297700881958,0.2130851149559021,0.606542557477951,0.8032712787389755,-0.09836436063051224,0.4508178196847439,0.7254089098423719,0.862704454921186,0.931352227460593,0.5,0.75,0.875,-0.0625,0.46875,-0.265625,0.3671875,-0.31640625,0.341796875,-0.3291015625,-0.66455078125,0.167724609375,0.5838623046875,-0.20806884765625,0.395965576171875,0.6979827880859375,-0.15100860595703125,0.4244956970214844,0.7122478485107422,-0.1438760757446289,0.42806196212768555,-0.2859690189361572,0.3570154905319214,-0.3214922547340393,0.33925387263298035,0.6696269363164902,-0.1651865318417549,0.41740673407912254,0.7087033670395613,0.8543516835197806,-0.07282415824010968,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P7,0.5,-0.25,0.375,0.6875,0.84375,-0.078125,0.4609375,0.73046875,0.865234375,0.9326171875,0.96630859375,-0.016845703125,0.4915771484375,0.74578857421875,-0.127105712890625,-0.5635528564453125,-0.7817764282226562,0.10911178588867188,0.5545558929443359,-0.22272205352783203,-0.611361026763916,-0.805680513381958,-0.902840256690979,0.0485798716545105,-0.47571006417274475,0.2621449679136276,0.6310724839568138,-0.1844637580215931,0.40776812098920345,0.7038840604946017,-0.14805796975269914,0.5,-0.25,-0.625,0.1875,-0.40625,0.296875,-0.3515625,-0.67578125,-0.837890625,-0.9189453125,0.04052734375,-0.479736328125,0.2601318359375,-0.36993408203125,0.315032958984375,0.6575164794921875,-0.17124176025390625,0.4143791198730469,0.7071895599365234,0.8535947799682617,0.9267973899841309,-0.03660130500793457,0.4816993474960327,-0.25915032625198364,0.3704248368740082,-0.3147875815629959,-0.657393790781498,0.17130310460925102,0.5856515523046255,0.7928257761523128,-0.10358711192384362,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P8,0.5,0.75,-0.125,0.4375,0.71875,0.859375,0.9296875,-0.03515625,-0.517578125,-0.7587890625,-0.87939453125,0.060302734375,0.5301513671875,0.76507568359375,-0.117462158203125,-0.5587310791015625,-0.7793655395507812,0.11031723022460938,0.5551586151123047,0.7775793075561523,-0.11121034622192383,-0.5556051731109619,-0.777802586555481,-0.8889012932777405,0.05554935336112976,0.5277746766805649,-0.23611266165971756,-0.6180563308298588,0.1909718345850706,-0.4045140827074647,0.29774295864626765,-0.5,0.25,-0.375,0.3125,0.65625,-0.171875,0.4140625,-0.29296875,0.353515625,0.6767578125,-0.16162109375,-0.580810546875,0.2095947265625,0.60479736328125,0.802398681640625,0.9011993408203125,0.9505996704101562,-0.024700164794921875,0.48764991760253906,0.7438249588012695,-0.12808752059936523,0.4359562397003174,0.7179781198501587,-0.14101094007492065,0.4294945299625397,0.7147472649812698,-0.14262636750936508,-0.5713131837546825,0.21434340812265873,-0.39282829593867064,0.3035858520306647,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P9,0.5,0.75,-0.125,0.4375,-0.28125,-0.640625,-0.8203125,0.08984375,0.544921875,0.7724609375,-0.11376953125,0.443115234375,0.7215576171875,-0.13922119140625,0.430389404296875,-0.2848052978515625,-0.6424026489257812,0.17879867553710938,-0.4106006622314453,-0.7053003311157227,0.14734983444213867,-0.42632508277893066,-0.7131625413894653,0.14341872930526733,0.5717093646526337,0.7858546823263168,0.8929273411631584,-0.05353632941842079,-0.5267681647092104,0.2366159176453948,-0.3816920411773026,0.5,-0.25,0.375,0.6875,-0.15625,0.421875,0.7109375,-0.14453125,-0.572265625,0.2138671875,0.60693359375,0.803466796875,0.9017333984375,0.95086669921875,-0.024566650390625,0.4877166748046875,0.7438583374023438,-0.12807083129882812,0.43596458435058594,-0.28201770782470703,0.3589911460876465,0.6794955730438232,0.8397477865219116,-0.08012610673904419,0.4599369466304779,-0.27003152668476105,0.3649842366576195,-0.31750788167119026,-0.6587539408355951,-0.8293769704177976,-0.9146884852088988,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P10,0.5,0.75,0.875,0.9375,0.96875,0.984375,-0.0078125,0.49609375,0.748046875,0.8740234375,-0.06298828125,0.468505859375,0.7342529296875,-0.13287353515625,-0.566436767578125,-0.7832183837890625,0.10839080810546875,0.5541954040527344,0.7770977020263672,0.8885488510131836,-0.0557255744934082,0.4721372127532959,0.736068606376648,0.868034303188324,0.934017151594162,-0.032991424202919006,0.4835042878985405,-0.25824785605072975,-0.6291239280253649,0.18543803598731756,-0.4072809820063412,-0.5,0.25,0.625,0.8125,0.90625,0.953125,0.9765625,-0.01171875,0.494140625,-0.2529296875,-0.62646484375,0.186767578125,-0.4066162109375,0.29669189453125,0.648345947265625,0.8241729736328125,0.9120864868164062,0.9560432434082031,-0.021978378295898438,-0.5109891891479492,-0.7554945945739746,0.1222527027130127,0.5611263513565063,-0.21943682432174683,0.3902815878391266,-0.3048592060804367,0.34757039695978165,0.6737851984798908,-0.1631074007600546,0.4184462996199727,-0.29077685019001365,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
